"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000276449";"ENSP00000362690";"ENSG00000147465";"ENSG00000136931";962
"ENSP00000356969";"ENSP00000417138";"ENSG00000158874";"ENSG00000100979";962
"ENSP00000237014";"ENSP00000416066";"ENSG00000118271";"ENSG00000197249";961
"ENSP00000264436";"ENSP00000280772";"ENSG00000075340";"ENSG00000151150";960
"ENSP00000302620";"ENSP00000317721";"ENSG00000172482";"ENSG00000179761";960
"ENSP00000264634";"ENSP00000377836";"ENSG00000114251";"ENSG00000147257";960
"ENSP00000264634";"ENSP00000380379";"ENSG00000114251";"ENSG00000111186";960
"ENSP00000245907";"ENSP00000295897";"ENSG00000125730";"ENSG00000163631";959
"ENSP00000302620";"ENSP00000360938";"ENSG00000172482";"ENSG00000123453";959
"ENSP00000085219";"ENSP00000364898";"ENSG00000012124";"ENSG00000165025";959
"ENSP00000243077";"ENSP00000260356";"ENSG00000123384";"ENSG00000137801";958
"ENSP00000264674";"ENSP00000311825";"ENSG00000085276";"ENSG00000175029";958
"ENSP00000262113";"ENSP00000346839";"ENSG00000036448";"ENSG00000115414";958
"ENSP00000267101";"ENSP00000361214";"ENSG00000065361";"ENSG00000185737";958
"ENSP00000369400";"ENSP00000444210";"ENSG00000188158";"ENSG00000131831";958
"ENSP00000236850";"ENSP00000245907";"ENSG00000118137";"ENSG00000125730";957
"ENSP00000205948";"ENSP00000273784";"ENSG00000091583";"ENSG00000145192";957
"ENSP00000250784";"ENSP00000342812";"ENSG00000129824";"ENSG00000114374";957
"ENSP00000284440";"ENSP00000500990";"ENSG00000154277";"ENSG00000145335";957
"ENSP00000276914";"ENSP00000330200";"ENSG00000147872";"ENSG00000165810";956
"ENSP00000339191";"ENSP00000415743";"ENSG00000105974";"ENSG00000135218";956
"ENSP00000480763";"ENSP00000493716";"ENSG00000145242";"ENSG00000125266";956
"ENSP00000302177";"ENSP00000314036";"ENSG00000143797";"ENSG00000026652";955
"ENSP00000264634";"ENSP00000346829";"ENSG00000114251";"ENSG00000116729";955
"ENSP00000354910";"ENSP00000361214";"ENSG00000158458";"ENSG00000185737";955
"ENSP00000353099";"ENSP00000364114";"ENSG00000196126";"ENSG00000198502";955
"ENSP00000265165";"ENSP00000311825";"ENSG00000138795";"ENSG00000175029";954
"ENSP00000306099";"ENSP00000356671";"ENSG00000171564";"ENSG00000117601";954
"ENSP00000378131";"ENSP00000415941";"ENSG00000205403";"ENSG00000224389";954
"ENSP00000301244";"ENSP00000421801";"ENSG00000167642";"ENSG00000109758";954
"ENSP00000335620";"ENSP00000478561";"ENSG00000243955";"ENSG00000138061";954
"ENSP00000252486";"ENSP00000295897";"ENSG00000130203";"ENSG00000163631";953
"ENSP00000321853";"ENSP00000346839";"ENSG00000167711";"ENSG00000115414";953
"ENSP00000255189";"ENSP00000360938";"ENSG00000132837";"ENSG00000123453";953
"ENSP00000346643";"ENSP00000496597";"ENSG00000156510";"ENSG00000152556";953
"ENSP00000237014";"ENSP00000252486";"ENSG00000118271";"ENSG00000130203";952
"ENSP00000298910";"ENSP00000353408";"ENSG00000188906";"ENSG00000147065";952
"ENSP00000282249";"ENSP00000363092";"ENSG00000152402";"ENSG00000185532";952
"ENSP00000363092";"ENSP00000426786";"ENSG00000185532";"ENSG00000061918";952
"ENSP00000233242";"ENSP00000295897";"ENSG00000084674";"ENSG00000163631";951
"ENSP00000297785";"ENSP00000363832";"ENSG00000165092";"ENSG00000138356";951
"ENSP00000236850";"ENSP00000445002";"ENSG00000118137";"ENSG00000110243";951
"ENSP00000155093";"ENSP00000250784";"ENSG00000067646";"ENSG00000129824";950
"ENSP00000256759";"ENSP00000308716";"ENSG00000134363";"ENSG00000175189";949
"ENSP00000226218";"ENSP00000356671";"ENSG00000109072";"ENSG00000117601";949
"ENSP00000355533";"ENSP00000380271";"ENSG00000198626";"ENSG00000091428";949
"ENSP00000221496";"ENSP00000362690";"ENSG00000104899";"ENSG00000136931";948
"ENSP00000296518";"ENSP00000363092";"ENSG00000164116";"ENSG00000185532";948
"ENSP00000381340";"ENSP00000480476";"ENSG00000099998";"ENSG00000178814";948
"ENSP00000338272";"ENSP00000361943";"ENSG00000164683";"ENSG00000163909";947
"ENSP00000280097";"ENSP00000367309";"ENSG00000150540";"ENSG00000069535";947
"ENSP00000264832";"ENSP00000379097";"ENSG00000090339";"ENSG00000109321";947
"ENSP00000286955";"ENSP00000321874";"ENSG00000156413";"ENSG00000179913";946
"ENSP00000305675";"ENSP00000339191";"ENSG00000168497";"ENSG00000105974";946
"ENSP00000265403";"ENSP00000363832";"ENSG00000109181";"ENSG00000138356";946
"ENSP00000300060";"ENSP00000381340";"ENSG00000166825";"ENSG00000099998";946
"ENSP00000295897";"ENSP00000329374";"ENSG00000163631";"ENSG00000123561";945
"ENSP00000295897";"ENSP00000336829";"ENSG00000163631";"ENSG00000171557";945
"ENSP00000155093";"ENSP00000348169";"ENSG00000067646";"ENSG00000165246";945
"ENSP00000350815";"ENSP00000355627";"ENSG00000151623";"ENSG00000135744";945
"ENSP00000378131";"ENSP00000396688";"ENSG00000205403";"ENSG00000244731";945
"ENSP00000265132";"ENSP00000498441";"ENSG00000106927";"ENSG00000171560";945
"ENSP00000249700";"ENSP00000264436";"ENSG00000128872";"ENSG00000075340";944
"ENSP00000236850";"ENSP00000273784";"ENSG00000118137";"ENSG00000145192";944
"ENSP00000224356";"ENSP00000308032";"ENSG00000095596";"ENSG00000167600";944
"ENSP00000266037";"ENSP00000312185";"ENSG00000088538";"ENSG00000155849";944
"ENSP00000314036";"ENSP00000324944";"ENSG00000026652";"ENSG00000172197";944
"ENSP00000205948";"ENSP00000356671";"ENSG00000091583";"ENSG00000117601";944
"ENSP00000264613";"ENSP00000416066";"ENSG00000047457";"ENSG00000197249";944
"ENSP00000304811";"ENSP00000478561";"ENSG00000171234";"ENSG00000138061";944
"ENSP00000223095";"ENSP00000234071";"ENSG00000106366";"ENSG00000115718";943
"ENSP00000252486";"ENSP00000299022";"ENSG00000130203";"ENSG00000166035";943
"ENSP00000273784";"ENSP00000356969";"ENSG00000145192";"ENSG00000158874";943
"ENSP00000304811";"ENSP00000363832";"ENSG00000171234";"ENSG00000138356";943
"ENSP00000336829";"ENSP00000381133";"ENSG00000171557";"ENSG00000104760";943
"ENSP00000205948";"ENSP00000265132";"ENSG00000091583";"ENSG00000106927";942
"ENSP00000009530";"ENSP00000354722";"ENSG00000019582";"ENSG00000198692";942
"ENSP00000348169";"ENSP00000354722";"ENSG00000165246";"ENSG00000198692";942
"ENSP00000264634";"ENSP00000363081";"ENSG00000114251";"ENSG00000107984";942
"ENSP00000222462";"ENSP00000387310";"ENSG00000002745";"ENSG00000185269";942
"ENSP00000482245";"ENSP00000496255";"ENSG00000276644";"ENSG00000104313";942
"ENSP00000243077";"ENSP00000496870";"ENSG00000123384";"ENSG00000081479";942
"ENSP00000342812";"ENSP00000348169";"ENSG00000114374";"ENSG00000165246";941
