"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000264968";"ENSP00000345270";"ENSG00000071073";"ENSG00000128268";968
"ENSP00000252486";"ENSP00000417138";"ENSG00000130203";"ENSG00000100979";968
"ENSP00000261769";"ENSP00000264012";"ENSG00000039068";"ENSG00000062038";967
"ENSP00000308452";"ENSP00000340989";"ENSG00000128422";"ENSG00000175793";967
"ENSP00000315130";"ENSP00000356969";"ENSG00000120885";"ENSG00000158874";967
"ENSP00000353731";"ENSP00000377055";"ENSG00000197635";"ENSG00000137509";967
"ENSP00000244050";"ENSP00000261769";"ENSG00000124216";"ENSG00000039068";965
"ENSP00000200181";"ENSP00000264144";"ENSG00000132470";"ENSG00000058085";965
"ENSP00000307900";"ENSP00000349860";"ENSG00000135821";"ENSG00000198380";965
"ENSP00000285039";"ENSP00000354376";"ENSG00000167306";"ENSG00000132698";965
"ENSP00000360296";"ENSP00000360761";"ENSG00000162407";"ENSG00000169692";965
"ENSP00000354607";"ENSP00000364683";"ENSG00000163251";"ENSG00000095739";965
"ENSP00000199936";"ENSP00000358421";"ENSG00000086696";"ENSG00000203857";964
"ENSP00000295731";"ENSP00000377836";"ENSG00000163501";"ENSG00000147257";964
"ENSP00000267101";"ENSP00000403459";"ENSG00000065361";"ENSG00000141738";964
"ENSP00000233242";"ENSP00000417138";"ENSG00000084674";"ENSG00000100979";964
"ENSP00000227667";"ENSP00000260010";"ENSG00000110245";"ENSG00000137462";963
"ENSP00000226218";"ENSP00000315130";"ENSG00000109072";"ENSG00000120885";962
"ENSP00000199936";"ENSP00000378488";"ENSG00000086696";"ENSG00000140465";962
"ENSP00000356969";"ENSP00000417138";"ENSG00000158874";"ENSG00000100979";962
"ENSP00000349204";"ENSP00000360672";"ENSG00000130545";"ENSG00000124171";961
"ENSP00000438804";"ENSP00000480291";"ENSG00000135100";"ENSG00000275410";961
"ENSP00000360296";"ENSP00000487971";"ENSG00000162407";"ENSG00000132793";961
"ENSP00000236850";"ENSP00000345179";"ENSG00000118137";"ENSG00000189058";960
"ENSP00000231887";"ENSP00000322706";"ENSG00000113790";"ENSG00000112972";959
"ENSP00000316786";"ENSP00000358421";"ENSG00000176387";"ENSG00000203857";959
"ENSP00000358719";"ENSP00000445175";"ENSG00000065833";"ENSG00000134333";958
"ENSP00000337907";"ENSP00000447488";"ENSG00000150054";"ENSG00000111052";958
"ENSP00000205948";"ENSP00000273784";"ENSG00000091583";"ENSG00000145192";957
"ENSP00000239243";"ENSP00000372170";"ENSG00000120149";"ENSG00000163132";957
"ENSP00000369129";"ENSP00000373489";"ENSG00000096696";"ENSG00000111057";957
"ENSP00000252483";"ENSP00000264025";"ENSG00000130202";"ENSG00000110400";956
"ENSP00000324343";"ENSP00000379845";"ENSG00000100024";"ENSG00000183044";956
"ENSP00000294304";"ENSP00000354607";"ENSG00000162337";"ENSG00000163251";955
"ENSP00000252486";"ENSP00000363827";"ENSG00000130203";"ENSG00000142798";954
"ENSP00000323568";"ENSP00000438804";"ENSG00000163581";"ENSG00000135100";954
"ENSP00000217961";"ENSP00000358421";"ENSG00000101846";"ENSG00000203857";953
"ENSP00000340510";"ENSP00000369129";"ENSG00000118898";"ENSG00000096696";953
"ENSP00000236959";"ENSP00000380856";"ENSG00000138363";"ENSG00000160282";953
"ENSP00000274255";"ENSP00000346240";"ENSG00000145604";"ENSG00000116661";952
"ENSP00000228027";"ENSP00000360296";"ENSG00000062282";"ENSG00000162407";952
"ENSP00000217961";"ENSP00000369927";"ENSG00000101846";"ENSG00000196139";952
"ENSP00000252999";"ENSP00000374309";"ENSG00000130702";"ENSG00000101680";951
"ENSP00000217426";"ENSP00000328547";"ENSG00000101444";"ENSG00000088305";950
"ENSP00000216115";"ENSP00000346697";"ENSG00000100290";"ENSG00000104081";950
"ENSP00000358421";"ENSP00000378488";"ENSG00000203857";"ENSG00000140465";950
"ENSP00000231887";"ENSP00000301729";"ENSG00000113790";"ENSG00000167969";949
"ENSP00000308430";"ENSP00000355877";"ENSG00000103018";"ENSG00000186205";949
"ENSP00000391747";"ENSP00000407763";"ENSG00000179630";"ENSG00000151773";949
"ENSP00000367830";"ENSP00000427772";"ENSG00000067606";"ENSG00000113645";949
"ENSP00000440246";"ENSP00000445175";"ENSG00000151376";"ENSG00000134333";949
"ENSP00000435585";"ENSP00000496593";"ENSG00000177106";"ENSG00000187017";949
"ENSP00000254301";"ENSP00000260010";"ENSG00000131981";"ENSG00000137462";948
"ENSP00000221132";"ENSP00000286186";"ENSG00000104689";"ENSG00000003400";948
"ENSP00000003100";"ENSP00000287936";"ENSG00000001630";"ENSG00000113161";948
"ENSP00000301012";"ENSP00000322706";"ENSG00000167508";"ENSG00000112972";948
"ENSP00000420161";"ENSP00000480884";"ENSG00000121578";"ENSG00000064225";948
"ENSP00000322706";"ENSP00000347717";"ENSG00000112972";"ENSG00000172893";947
"ENSP00000264832";"ENSP00000379097";"ENSG00000090339";"ENSG00000109321";947
"ENSP00000236959";"ENSP00000379802";"ENSG00000138363";"ENSG00000133805";947
"ENSP00000252999";"ENSP00000270233";"ENSG00000130702";"ENSG00000187244";946
"ENSP00000221132";"ENSP00000310263";"ENSG00000104689";"ENSG00000173530";946
"ENSP00000294304";"ENSP00000325526";"ENSG00000162337";"ENSG00000085741";946
"ENSP00000304283";"ENSP00000360672";"ENSG00000169750";"ENSG00000124171";946
"ENSP00000360252";"ENSP00000380785";"ENSG00000134709";"ENSG00000095066";946
"ENSP00000363480";"ENSP00000496007";"ENSG00000082458";"ENSG00000197283";946
"ENSP00000264741";"ENSP00000346839";"ENSG00000144668";"ENSG00000115414";945
"ENSP00000290341";"ENSP00000359364";"ENSG00000159217";"ENSG00000149658";945
"ENSP00000233948";"ENSP00000363081";"ENSG00000115596";"ENSG00000107984";945
"ENSP00000223364";"ENSP00000378288";"ENSG00000106631";"ENSG00000140795";945
"ENSP00000312021";"ENSP00000480884";"ENSG00000174951";"ENSG00000064225";945
"ENSP00000373477";"ENSP00000495750";"ENSG00000211445";"ENSG00000100983";945
"ENSP00000236850";"ENSP00000273784";"ENSG00000118137";"ENSG00000145192";944
"ENSP00000325526";"ENSP00000387310";"ENSG00000085741";"ENSG00000185269";944
"ENSP00000226230";"ENSP00000277010";"ENSG00000109084";"ENSG00000147955";943
"ENSP00000252486";"ENSP00000299022";"ENSG00000130203";"ENSG00000166035";943
"ENSP00000316130";"ENSP00000334308";"ENSG00000181392";"ENSG00000176438";943
"ENSP00000261693";"ENSP00000342143";"ENSG00000073060";"ENSG00000174827";943
"ENSP00000273784";"ENSP00000356969";"ENSG00000145192";"ENSG00000158874";943
"ENSP00000366416";"ENSP00000493985";"ENSG00000136160";"ENSG00000113889";943
"ENSP00000354677";"ENSP00000495750";"ENSG00000116157";"ENSG00000100983";943
"ENSP00000286201";"ENSP00000294304";"ENSG00000155760";"ENSG00000162337";942
"ENSP00000233948";"ENSP00000387310";"ENSG00000115596";"ENSG00000185269";942
"ENSP00000409581";"ENSP00000441039";"ENSG00000137486";"ENSG00000143147";942
"ENSP00000243077";"ENSP00000496870";"ENSG00000123384";"ENSG00000081479";942
"ENSP00000366915";"ENSP00000427514";"ENSG00000102554";"ENSG00000245848";941
"ENSP00000236850";"ENSP00000299022";"ENSG00000118137";"ENSG00000166035";940
"ENSP00000307900";"ENSP00000359691";"ENSG00000135821";"ENSG00000146166";940
"ENSP00000305731";"ENSP00000371193";"ENSG00000170373";"ENSG00000103381";940
"ENSP00000261769";"ENSP00000264025";"ENSG00000039068";"ENSG00000110400";939
"ENSP00000315130";"ENSP00000345179";"ENSG00000120885";"ENSG00000189058";939
"ENSP00000301466";"ENSP00000347717";"ENSG00000167780";"ENSG00000172893";938
"ENSP00000205948";"ENSP00000350425";"ENSG00000091583";"ENSG00000110244";938
"ENSP00000219479";"ENSP00000378743";"ENSG00000103202";"ENSG00000162433";938
"ENSP00000378288";"ENSP00000499406";"ENSG00000140795";"ENSG00000160808";938
"ENSP00000261693";"ENSP00000289547";"ENSG00000073060";"ENSG00000015520";937
"ENSP00000285093";"ENSP00000316924";"ENSG00000167315";"ENSG00000154930";937
"ENSP00000272252";"ENSP00000368119";"ENSG00000143891";"ENSG00000213930";937
"ENSP00000447488";"ENSP00000477455";"ENSG00000111052";"ENSG00000273079";937
"ENSP00000233948";"ENSP00000294304";"ENSG00000115596";"ENSG00000162337";936
"ENSP00000252486";"ENSP00000345179";"ENSG00000130203";"ENSG00000189058";936
"ENSP00000231887";"ENSP00000379845";"ENSG00000113790";"ENSG00000183044";936
"ENSP00000273784";"ENSP00000493985";"ENSG00000145192";"ENSG00000113889";936
"ENSP00000477455";"ENSP00000496007";"ENSG00000273079";"ENSG00000197283";936
"ENSP00000308032";"ENSP00000378488";"ENSG00000167600";"ENSG00000140465";935
"ENSP00000369927";"ENSP00000378488";"ENSG00000196139";"ENSG00000140465";935
"ENSP00000266383";"ENSP00000480991";"ENSG00000139044";"ENSG00000154080";935
"ENSP00000370635";"ENSP00000378364";"ENSG00000104635";"ENSG00000110911";934
"ENSP00000302111";"ENSP00000390265";"ENSG00000170430";"ENSG00000138413";934
"ENSP00000286201";"ENSP00000463069";"ENSG00000155760";"ENSG00000108375";934
"ENSP00000331342";"ENSP00000482620";"ENSG00000156675";"ENSG00000131242";934
"ENSP00000381607";"ENSP00000495750";"ENSG00000084207";"ENSG00000100983";934
"ENSP00000365256";"ENSP00000496870";"ENSG00000171365";"ENSG00000081479";934
"ENSP00000253382";"ENSP00000285093";"ENSG00000131069";"ENSG00000167315";933
"ENSP00000278572";"ENSP00000308897";"ENSG00000149273";"ENSG00000174547";933
"ENSP00000351273";"ENSP00000365230";"ENSG00000064012";"ENSG00000171552";933
"ENSP00000308897";"ENSP00000401831";"ENSG00000174547";"ENSG00000167107";933
"ENSP00000409544";"ENSP00000465419";"ENSG00000189143";"ENSG00000105289";932
"ENSP00000205948";"ENSP00000465356";"ENSG00000091583";"ENSG00000130208";931
"ENSP00000331678";"ENSP00000369129";"ENSG00000184363";"ENSG00000096696";930
"ENSP00000312021";"ENSP00000420161";"ENSG00000174951";"ENSG00000121578";930
"ENSP00000304004";"ENSP00000438804";"ENSG00000170608";"ENSG00000135100";930
"ENSP00000378731";"ENSP00000445175";"ENSG00000109107";"ENSG00000134333";930
"ENSP00000255266";"ENSP00000384264";"ENSG00000132915";"ENSG00000198515";929
"ENSP00000299022";"ENSP00000417138";"ENSG00000166035";"ENSG00000100979";929
"ENSP00000261769";"ENSP00000274255";"ENSG00000039068";"ENSG00000145604";927
"ENSP00000268459";"ENSP00000302625";"ENSG00000140807";"ENSG00000168646";927
"ENSP00000236850";"ENSP00000308541";"ENSG00000118137";"ENSG00000180210";927
"ENSP00000027335";"ENSP00000369129";"ENSG00000079112";"ENSG00000096696";927
"ENSP00000354677";"ENSP00000373477";"ENSG00000116157";"ENSG00000211445";927
"ENSP00000219334";"ENSP00000261304";"ENSG00000103056";"ENSG00000054983";926
"ENSP00000233948";"ENSP00000354607";"ENSG00000115596";"ENSG00000163251";926
"ENSP00000308541";"ENSP00000364731";"ENSG00000180210";"ENSG00000057593";926
"ENSP00000300231";"ENSP00000411256";"ENSG00000166963";"ENSG00000139112";926
"ENSP00000346643";"ENSP00000349860";"ENSG00000156510";"ENSG00000198380";925
"ENSP00000363694";"ENSP00000367830";"ENSG00000095203";"ENSG00000067606";925
"ENSP00000362285";"ENSP00000440329";"ENSG00000198246";"ENSG00000174669";925
"ENSP00000328277";"ENSP00000480991";"ENSG00000182272";"ENSG00000154080";925
"ENSP00000357005";"ENSP00000409544";"ENSG00000158769";"ENSG00000189143";924
"ENSP00000211287";"ENSP00000418915";"ENSG00000156711";"ENSG00000147889";924
"ENSP00000252999";"ENSP00000264144";"ENSG00000130702";"ENSG00000058085";923
"ENSP00000310557";"ENSP00000352527";"ENSG00000175538";"ENSG00000164626";923
"ENSP00000304283";"ENSP00000367830";"ENSG00000169750";"ENSG00000067606";922
"ENSP00000371084";"ENSP00000420387";"ENSG00000124406";"ENSG00000068650";922
"ENSP00000357005";"ENSP00000465419";"ENSG00000158769";"ENSG00000105289";922
"ENSP00000205948";"ENSP00000252486";"ENSG00000091583";"ENSG00000130203";921
"ENSP00000287820";"ENSP00000312649";"ENSG00000132170";"ENSG00000155846";921
