"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000306512";"ENSP00000363089";"ENSG00000169429";"ENSG00000136869";933
"ENSP00000300060";"ENSP00000353731";"ENSG00000166825";"ENSG00000197635";931
"ENSP00000263923";"ENSP00000371790";"ENSG00000128052";"ENSG00000102678";928
"ENSP00000359310";"ENSP00000480637";"ENSG00000198930";"ENSG00000197172";925
"ENSP00000430690";"ENSP00000440847";"ENSG00000160180";"ENSG00000147394";923
"ENSP00000285930";"ENSP00000370571";"ENSG00000085662";"ENSG00000180176";922
"ENSP00000288135";"ENSP00000300060";"ENSG00000157404";"ENSG00000166825";921
"ENSP00000359787";"ENSP00000490935";"ENSG00000137959";"ENSG00000119922";921
"ENSP00000308032";"ENSP00000332256";"ENSG00000167600";"ENSG00000184254";920
"ENSP00000222462";"ENSP00000377836";"ENSG00000002745";"ENSG00000147257";918
"ENSP00000285018";"ENSP00000377836";"ENSG00000154764";"ENSG00000147257";918
"ENSP00000455114";"ENSP00000498660";"ENSG00000213614";"ENSG00000169255";918
"ENSP00000496129";"ENSP00000496939";"ENSG00000166501";"ENSG00000104783";917
"ENSP00000268459";"ENSP00000296849";"ENSG00000140807";"ENSG00000145506";915
"ENSP00000326247";"ENSP00000359783";"ENSG00000177409";"ENSG00000137965";914
"ENSP00000263341";"ENSP00000365435";"ENSG00000125538";"ENSG00000028137";914
"ENSP00000263341";"ENSP00000264832";"ENSG00000125538";"ENSG00000090339";912
"ENSP00000265052";"ENSP00000285930";"ENSG00000074416";"ENSG00000085662";912
"ENSP00000265131";"ENSP00000367316";"ENSG00000041982";"ENSG00000077943";911
"ENSP00000261937";"ENSP00000371790";"ENSG00000037280";"ENSG00000102678";909
"ENSP00000249071";"ENSP00000425394";"ENSG00000128340";"ENSG00000173210";908
"ENSP00000264657";"ENSP00000363822";"ENSG00000168610";"ENSG00000169083";907
"ENSP00000262262";"ENSP00000288135";"ENSG00000105383";"ENSG00000157404";898
"ENSP00000347358";"ENSP00000363822";"ENSG00000185247";"ENSG00000169083";898
"ENSP00000288135";"ENSP00000347454";"ENSG00000157404";"ENSG00000131620";892
"ENSP00000263946";"ENSP00000465630";"ENSG00000081277";"ENSG00000167880";890
"ENSP00000288699";"ENSP00000348602";"ENSG00000157851";"ENSG00000078053";888
"ENSP00000329243";"ENSP00000370408";"ENSG00000135480";"ENSG00000165556";887
"ENSP00000257570";"ENSP00000342278";"ENSG00000135114";"ENSG00000111335";884
"ENSP00000257570";"ENSP00000388001";"ENSG00000135114";"ENSG00000089127";884
"ENSP00000297268";"ENSP00000369889";"ENSG00000164692";"ENSG00000139219";883
"ENSP00000222462";"ENSP00000363081";"ENSG00000002745";"ENSG00000107984";879
"ENSP00000285018";"ENSP00000363081";"ENSG00000154764";"ENSG00000107984";878
"ENSP00000364000";"ENSP00000369889";"ENSG00000204262";"ENSG00000139219";878
"ENSP00000357709";"ENSP00000366109";"ENSG00000197956";"ENSG00000135046";877
"ENSP00000333640";"ENSP00000375921";"ENSG00000064655";"ENSG00000135903";877
"ENSP00000260356";"ENSP00000263923";"ENSG00000137801";"ENSG00000128052";873
"ENSP00000264832";"ENSP00000457421";"ENSG00000090339";"ENSG00000261371";873
"ENSP00000228918";"ENSP00000365435";"ENSG00000111321";"ENSG00000028137";872
"ENSP00000239165";"ENSP00000399808";"ENSG00000260027";"ENSG00000198353";871
"ENSP00000345785";"ENSP00000357040";"ENSG00000188763";"ENSG00000162738";869
"ENSP00000226317";"ENSP00000306512";"ENSG00000124875";"ENSG00000169429";868
"ENSP00000221132";"ENSP00000353099";"ENSG00000104689";"ENSG00000196126";868
"ENSP00000200181";"ENSP00000367316";"ENSG00000132470";"ENSG00000077943";868
"ENSP00000326247";"ENSP00000359787";"ENSG00000177409";"ENSG00000137959";866
"ENSP00000363822";"ENSP00000368253";"ENSG00000169083";"ENSG00000169297";865
"ENSP00000262262";"ENSP00000480132";"ENSG00000105383";"ENSG00000149294";865
"ENSP00000222462";"ENSP00000345785";"ENSG00000002745";"ENSG00000188763";863
"ENSP00000349967";"ENSP00000441600";"ENSG00000121797";"ENSG00000183625";862
"ENSP00000249499";"ENSP00000249501";"ENSG00000128709";"ENSG00000128710";860
