"KEGG_ID";"Description";"Gene_Ratio";"BgRatio";"pvalue";"padj";"gene_id";"gene_name";"kegg_id";"count"
"hsa05217";"Basal cell carcinoma";"22/1397";"63/8567";0,000238667403661391;0,00692877389270339;"ENSG00000074047/ENSG00000081059/ENSG00000085741/ENSG00000108379/ENSG00000111186/ENSG00000114251/ENSG00000115596/ENSG00000116717/ENSG00000125084/ENSG00000125378/ENSG00000125845/ENSG00000128602/ENSG00000135925/ENSG00000138795/ENSG00000152284/ENSG00000155760/ENSG00000163251/ENSG00000164690/ENSG00000168646/ENSG00000174804/ENSG00000180340/ENSG00000185920";"GLI2/TCF7/WNT11/WNT3/WNT5B/WNT5A/WNT6/GADD45A/WNT1/BMP4/BMP2/SMO/WNT10A/LEF1/TCF7L1/FZD7/FZD5/SHH/AXIN2/FZD4/FZD2/PTCH1";"hsa:2736/hsa:6932/hsa:7481/hsa:7473/hsa:81029/hsa:7474/hsa:7475/hsa:1647/hsa:7471/hsa:652/hsa:650/hsa:6608/hsa:80326/hsa:51176/hsa:83439/hsa:8324/hsa:7855/hsa:6469/hsa:8313/hsa:8322/hsa:2535/hsa:5727";22
"hsa04979";"Cholesterol metabolism";"19/1397";"51/8567";0,000241088009308584;0,00692877389270339;"ENSG00000081479/ENSG00000084674/ENSG00000091583/ENSG00000100979/ENSG00000101670/ENSG00000110244/ENSG00000110245/ENSG00000118137/ENSG00000119655/ENSG00000123384/ENSG00000130203/ENSG00000130208/ENSG00000135929/ENSG00000158874/ENSG00000163956/ENSG00000166035/ENSG00000167780/ENSG00000169174/ENSG00000213398";"LRP2/APOB/APOH/PLTP/LIPG/APOA4/APOC3/APOA1/NPC2/LRP1/APOE/APOC1/CYP27A1/APOA2/LRPAP1/LIPC/SOAT2/PCSK9/LCAT";"hsa:4036/hsa:338/hsa:350/hsa:5360/hsa:9388/hsa:337/hsa:345/hsa:335/hsa:10577/hsa:4035/hsa:348/hsa:341/hsa:1593/hsa:336/hsa:4043/hsa:3990/hsa:8435/hsa:255738/hsa:3931";19
"hsa04520";"Adherens junction";"29/1397";"93/8567";0,000258833507486046;0,00692877389270339;"ENSG00000035403/ENSG00000070770/ENSG00000077782/ENSG00000081059/ENSG00000087095/ENSG00000095637/ENSG00000100393/ENSG00000101266/ENSG00000104067/ENSG00000105976/ENSG00000106631/ENSG00000112290/ENSG00000124216/ENSG00000130396/ENSG00000134318/ENSG00000136153/ENSG00000137962/ENSG00000138795/ENSG00000146648/ENSG00000151422/ENSG00000152284/ENSG00000163513/ENSG00000169750/ENSG00000171105/ENSG00000173482/ENSG00000173706/ENSG00000177707/ENSG00000196396/ENSG00000197122";"VCL/CSNK2A2/FGFR1/TCF7/NLK/SORBS1/EP300/CSNK2A1/TJP1/MET/MYL7/WASF1/SNAI1/AFDN/ROCK2/LMO7/ARHGAP29/LEF1/EGFR/FER/TCF7L1/TGFBR2/RAC3/INSR/PTPRM/HEG1/NECTIN3/PTPN1/SRC";"hsa:7414/hsa:1459/hsa:2260/hsa:6932/hsa:51701/hsa:10580/hsa:2033/hsa:1457/hsa:7082/hsa:4233/hsa:58498/hsa:8936/hsa:6615/hsa:4301/hsa:9475/hsa:4008/hsa:9411/hsa:51176/hsa:1956/hsa:2241/hsa:83439/hsa:7048/hsa:5881/hsa:3643/hsa:5797/hsa:57493/hsa:25945/hsa:5770/hsa:6714";29
"hsa04392";"Hippo signaling pathway - multiple species";"13/1397";"29/8567";0,000281214876746078;0,00699019836483108;"ENSG00000018408/ENSG00000068028/ENSG00000101265/ENSG00000107551/ENSG00000113645/ENSG00000129474/ENSG00000137693/ENSG00000139926/ENSG00000142279/ENSG00000149269/ENSG00000166341/ENSG00000169435/ENSG00000187079";"WWTR1/RASSF1/RASSF2/RASSF4/WWC1/AJUBA/YAP1/FRMD6/WTIP/PAK1/DCHS1/RASSF6/TEAD1";"hsa:25937/hsa:11186/hsa:9770/hsa:83937/hsa:23286/hsa:84962/hsa:10413/hsa:122786/hsa:126374/hsa:5058/hsa:8642/hsa:166824/hsa:7003";13
"hsa04977";"Vitamin digestion and absorption";"12/1397";"26/8567";0,000346033874557697;0,00802798588973856;"ENSG00000076351/ENSG00000084674/ENSG00000101276/ENSG00000107611/ENSG00000110244/ENSG00000117479/ENSG00000118137/ENSG00000135917/ENSG00000163803/ENSG00000166126/ENSG00000170482/ENSG00000185339";"SLC46A1/APOB/SLC52A3/CUBN/APOA4/SLC19A2/APOA1/SLC19A3/PLB1/AMN/SLC23A1/TCN2";"hsa:113235/hsa:338/hsa:113278/hsa:8029/hsa:337/hsa:10560/hsa:335/hsa:80704/hsa:151056/hsa:81693/hsa:9963/hsa:6948";12
"hsa05165";"Human papillomavirus infection";"77/1397";"332/8567";0,000576198683826018;0,0125323213732159;"ENSG00000041982/ENSG00000053747/ENSG00000058085/ENSG00000060566/ENSG00000064012/ENSG00000066027/ENSG00000073756/ENSG00000081059/ENSG00000085741/ENSG00000091128/ENSG00000091136/ENSG00000092758/ENSG00000100060/ENSG00000100393/ENSG00000101384/ENSG00000101680/ENSG00000105810/ENSG00000108379/ENSG00000108821/ENSG00000109072/ENSG00000111186/ENSG00000113721/ENSG00000114251/ENSG00000115414/ENSG00000115415/ENSG00000115596/ENSG00000118971/ENSG00000120332/ENSG00000125084/ENSG00000127481/ENSG00000130545/ENSG00000130702/ENSG00000131899/ENSG00000133703/ENSG00000134871/ENSG00000135424/ENSG00000135862/ENSG00000135925/ENSG00000137713/ENSG00000137801/ENSG00000138448/ENSG00000139219/ENSG00000142156/ENSG00000144668/ENSG00000146592/ENSG00000146648/ENSG00000147416/ENSG00000149311/ENSG00000150093/ENSG00000150672/ENSG00000150907/ENSG00000151276/ENSG00000152284/ENSG00000155760/ENSG00000156475/ENSG00000157601/ENSG00000157613/ENSG00000159110/ENSG00000163251/ENSG00000164171/ENSG00000164305/ENSG00000168646/ENSG00000169032/ENSG00000174804/ENSG00000180340/ENSG00000183486/ENSG00000184384/ENSG00000187498/ENSG00000188153/ENSG00000196591/ENSG00000196782/ENSG00000196878/ENSG00000197565/ENSG00000204525/ENSG00000213949/ENSG00000234745/ENSG00000263528";"TNC/LAMA3/LAMC2/CREB3L3/CASP8/PPP2R5A/PTGS2/TCF7/WNT11/LAMB4/LAMB1/COL9A3/MFNG/EP300/JAG1/LAMA1/CDK6/WNT3/COL1A1/VTN/WNT5B/PDGFRB/WNT5A/FN1/STAT1/WNT6/CCND2/TNN/WNT1/UBR4/CRB3/LAMA5/LLGL1/KRAS/COL4A2/ITGA7/LAMC1/WNT10A/PPP2R1B/THBS1/ITGAV/COL2A1/COL6A1/ITGA9/CREB5/EGFR/ATP6V1B2/ATM/ITGB1/DLG2/FOXO1/MAGI1/TCF7L1/FZD7/PPP2R2B/MX1/CREB3L1/IFNAR2/FZD5/ITGA2/CASP3/AXIN2/MAP2K1/FZD4/FZD2/MX2/MAML2/COL4A1/COL4A5/HDAC2/MAML3/LAMB3/COL4A6/HLA-C/ITGA1/HLA-B/IKBKE";"hsa:3371/hsa:3909/hsa:3918/hsa:84699/hsa:841/hsa:5525/hsa:5743/hsa:6932/hsa:7481/hsa:22798/hsa:3912/hsa:1299/hsa:4242/hsa:2033/hsa:182/hsa:284217/hsa:1021/hsa:7473/hsa:1277/hsa:7448/hsa:81029/hsa:5159/hsa:7474/hsa:2335/hsa:6772/hsa:7475/hsa:894/hsa:63923/hsa:7471/hsa:23352/hsa:92359/hsa:3911/hsa:3996/hsa:3845/hsa:1284/hsa:3679/hsa:3915/hsa:80326/hsa:5519/hsa:7057/hsa:3685/hsa:1280/hsa:1291/hsa:3680/hsa:9586/hsa:1956/hsa:526/hsa:472/hsa:3688/hsa:1740/hsa:2308/hsa:9223/hsa:83439/hsa:8324/hsa:5521/hsa:4599/hsa:90993/hsa:3455/hsa:7855/hsa:3673/hsa:836/hsa:8313/hsa:5604/hsa:8322/hsa:2535/hsa:4600/hsa:84441/hsa:1282/hsa:1287/hsa:3066/hsa:55534/hsa:3914/hsa:1288/hsa:3107/hsa:3672/hsa:3106/hsa:9641";77
"hsa00564";"Glycerophospholipid metabolism";"30/1397";"102/8567";0,000622399327969479;0,012740880360787;"ENSG00000026652/ENSG00000058866/ENSG00000065357/ENSG00000067113/ENSG00000077044/ENSG00000087085/ENSG00000087253/ENSG00000088766/ENSG00000101290/ENSG00000101577/ENSG00000102230/ENSG00000110721/ENSG00000116711/ENSG00000116906/ENSG00000119927/ENSG00000129219/ENSG00000138018/ENSG00000138308/ENSG00000139163/ENSG00000162407/ENSG00000163803/ENSG00000167588/ENSG00000173868/ENSG00000176485/ENSG00000185813/ENSG00000188089/ENSG00000188257/ENSG00000204310/ENSG00000213398/ENSG00000274588";"AGPAT4/DGKG/DGKA/PLPP1/DGKD/ACHE/LPCAT2/CRLS1/CDS2/LPIN2/PCYT1B/CHKA/PLA2G4A/GNPAT/GPAM/PLD2/SELENOI/PLA2G12B/ETNK1/PLPP3/PLB1/GPD1/PHOSPHO1/PLA2G16/PCYT2/PLA2G4E/PLA2G2A/AGPAT1/LCAT/DGKK";"hsa:56895/hsa:1608/hsa:1606/hsa:8611/hsa:8527/hsa:43/hsa:54947/hsa:54675/hsa:8760/hsa:9663/hsa:9468/hsa:1119/hsa:5321/hsa:8443/hsa:57678/hsa:5338/hsa:85465/hsa:84647/hsa:55500/hsa:8613/hsa:151056/hsa:2819/hsa:162466/hsa:11145/hsa:5833/hsa:123745/hsa:5320/hsa:10554/hsa:3931/hsa:139189";30
"hsa00600";"Sphingolipid metabolism";"19/1397";"55/8567";0,000726542638295232;0,0130094744118326;"ENSG00000054983/ENSG00000063176/ENSG00000067113/ENSG00000070610/ENSG00000090661/ENSG00000100422/ENSG00000103056/ENSG00000118276/ENSG00000128242/ENSG00000136699/ENSG00000158470/ENSG00000162139/ENSG00000162407/ENSG00000170266/ENSG00000172296/ENSG00000174607/ENSG00000196743/ENSG00000197746/ENSG00000204386";"GALC/SPHK2/PLPP1/GBA2/CERS4/CERK/SMPD3/B4GALT6/GAL3ST1/SMPD4/B4GALT5/NEU3/PLPP3/GLB1/SPTLC3/UGT8/GM2A/PSAP/NEU1";"hsa:2581/hsa:56848/hsa:8611/hsa:57704/hsa:79603/hsa:64781/hsa:55512/hsa:9331/hsa:9514/hsa:55627/hsa:9334/hsa:10825/hsa:8613/hsa:2720/hsa:55304/hsa:7368/hsa:2760/hsa:5660/hsa:4758";19
"hsa00565";"Ether lipid metabolism";"18/1397";"51/8567";0,000744573354966222;0,0130094744118326;"ENSG00000007168/ENSG00000018510/ENSG00000067113/ENSG00000087253/ENSG00000116711/ENSG00000124208/ENSG00000128242/ENSG00000129219/ENSG00000138018/ENSG00000138308/ENSG00000162407/ENSG00000163803/ENSG00000168092/ENSG00000174607/ENSG00000176485/ENSG00000180089/ENSG00000188089/ENSG00000188257";"PAFAH1B1/AGPS/PLPP1/LPCAT2/PLA2G4A/TMEM189-UBE2V1/GAL3ST1/PLD2/SELENOI/PLA2G12B/PLPP3/PLB1/PAFAH1B2/UGT8/PLA2G16/TMEM86B/PLA2G4E/PLA2G2A";"hsa:5048/hsa:8540/hsa:8611/hsa:54947/hsa:5321/hsa:387522/hsa:9514/hsa:5338/hsa:85465/hsa:84647/hsa:8613/hsa:151056/hsa:5049/hsa:7368/hsa:11145/hsa:255043/hsa:123745/hsa:5320";18
"hsa04975";"Fat digestion and absorption";"16/1397";"43/8567";0,000747670943208768;0,0130094744118326;"ENSG00000015520/ENSG00000062282/ENSG00000067113/ENSG00000075239/ENSG00000084674/ENSG00000106384/ENSG00000110244/ENSG00000118137/ENSG00000120437/ENSG00000138308/ENSG00000138823/ENSG00000162407/ENSG00000163586/ENSG00000188257/ENSG00000204310/ENSG00000266200";"NPC1L1/DGAT2/PLPP1/ACAT1/APOB/MOGAT3/APOA4/APOA1/ACAT2/PLA2G12B/MTTP/PLPP3/FABP1/PLA2G2A/AGPAT1/PNLIPRP2";"hsa:29881/hsa:84649/hsa:8611/hsa:38/hsa:338/hsa:346606/hsa:337/hsa:335/hsa:39/hsa:84647/hsa:4547/hsa:8613/hsa:2168/hsa:5320/hsa:10554/hsa:5408";16
"hsa04916";"Melanogenesis";"29/1397";"101/8567";0,001160927974803;0,0183637697832475;"ENSG00000049130/ENSG00000060566/ENSG00000078401/ENSG00000081059/ENSG00000085741/ENSG00000100393/ENSG00000108379/ENSG00000111186/ENSG00000114251/ENSG00000115138/ENSG00000115596/ENSG00000121281/ENSG00000125084/ENSG00000133703/ENSG00000135925/ENSG00000136160/ENSG00000137841/ENSG00000138795/ENSG00000145349/ENSG00000152284/ENSG00000155760/ENSG00000157613/ENSG00000163251/ENSG00000169032/ENSG00000174233/ENSG00000174804/ENSG00000180340/ENSG00000182621/ENSG00000187098";"KITLG/CREB3L3/EDN1/TCF7/WNT11/EP300/WNT3/WNT5B/WNT5A/POMC/WNT6/ADCY7/WNT1/KRAS/WNT10A/EDNRB/PLCB2/LEF1/CAMK2D/TCF7L1/FZD7/CREB3L1/FZD5/MAP2K1/ADCY6/FZD4/FZD2/PLCB1/MITF";"hsa:4254/hsa:84699/hsa:1906/hsa:6932/hsa:7481/hsa:2033/hsa:7473/hsa:81029/hsa:7474/hsa:5443/hsa:7475/hsa:113/hsa:7471/hsa:3845/hsa:80326/hsa:1910/hsa:5330/hsa:51176/hsa:817/hsa:83439/hsa:8324/hsa:90993/hsa:7855/hsa:5604/hsa:112/hsa:8322/hsa:2535/hsa:23236/hsa:4286";29
"hsa04933";"AGE-RAGE signaling pathway in diabetic complications";"29/1397";"101/8567";0,001160927974803;0,0183637697832475;"ENSG00000007952/ENSG00000078401/ENSG00000090339/ENSG00000092969/ENSG00000106366/ENSG00000108691/ENSG00000108821/ENSG00000112062/ENSG00000115008/ENSG00000115414/ENSG00000115415/ENSG00000117525/ENSG00000131504/ENSG00000133703/ENSG00000134871/ENSG00000135744/ENSG00000137193/ENSG00000137841/ENSG00000138193/ENSG00000150907/ENSG00000163513/ENSG00000164305/ENSG00000164867/ENSG00000168542/ENSG00000171791/ENSG00000182621/ENSG00000187498/ENSG00000188153/ENSG00000197565";"NOX1/EDN1/ICAM1/TGFB2/SERPINE1/CCL2/COL1A1/MAPK14/IL1A/FN1/STAT1/F3/DIAPH1/KRAS/COL4A2/AGT/PIM1/PLCB2/PLCE1/FOXO1/TGFBR2/CASP3/NOS3/COL3A1/BCL2/PLCB1/COL4A1/COL4A5/COL4A6";"hsa:27035/hsa:1906/hsa:3383/hsa:7042/hsa:5054/hsa:6347/hsa:1277/hsa:1432/hsa:3552/hsa:2335/hsa:6772/hsa:2152/hsa:1729/hsa:3845/hsa:1284/hsa:183/hsa:5292/hsa:5330/hsa:51196/hsa:2308/hsa:7048/hsa:836/hsa:4846/hsa:1281/hsa:596/hsa:23236/hsa:1282/hsa:1287/hsa:1288";29
"hsa04015";"Rap1 signaling pathway";"51/1397";"211/8567";0,00186130650415422;0,0281623766715508;"ENSG00000049130/ENSG00000066468/ENSG00000068078/ENSG00000077782/ENSG00000099617/ENSG00000105976/ENSG00000108984/ENSG00000109756/ENSG00000112062/ENSG00000113721/ENSG00000115825/ENSG00000118972/ENSG00000119630/ENSG00000120318/ENSG00000121281/ENSG00000130396/ENSG00000133703/ENSG00000134853/ENSG00000136237/ENSG00000137076/ENSG00000137801/ENSG00000137841/ENSG00000138193/ENSG00000141293/ENSG00000142627/ENSG00000145431/ENSG00000146648/ENSG00000149295/ENSG00000150093/ENSG00000151276/ENSG00000152689/ENSG00000154188/ENSG00000154380/ENSG00000156427/ENSG00000158987/ENSG00000160867/ENSG00000167193/ENSG00000169032/ENSG00000169220/ENSG00000169750/ENSG00000169860/ENSG00000169896/ENSG00000171105/ENSG00000171914/ENSG00000174233/ENSG00000182578/ENSG00000182621/ENSG00000184371/ENSG00000197122/ENSG00000198121/ENSG00000273079";"KITLG/FGFR2/FGFR3/FGFR1/EFNA2/MET/MAP2K6/RAPGEF2/MAPK14/PDGFRB/PRKD3/FGF23/PGF/ARAP3/ADCY7/AFDN/KRAS/PDGFRA/RAPGEF5/TLN1/THBS1/PLCB2/PLCE1/SKAP1/EPHA2/PDGFC/EGFR/DRD2/ITGB1/MAGI1/RASGRP3/ANGPT1/ENAH/FGF18/RAPGEF6/FGFR4/CRK/MAP2K1/RGS14/RAC3/P2RY1/ITGAM/INSR/TLN2/ADCY6/CSF1R/PLCB1/CSF1/SRC/LPAR1/GRIN2B";"hsa:4254/hsa:2263/hsa:2261/hsa:2260/hsa:1943/hsa:4233/hsa:5608/hsa:9693/hsa:1432/hsa:5159/hsa:23683/hsa:8074/hsa:5228/hsa:64411/hsa:113/hsa:4301/hsa:3845/hsa:5156/hsa:9771/hsa:7094/hsa:7057/hsa:5330/hsa:51196/hsa:8631/hsa:1969/hsa:56034/hsa:1956/hsa:1813/hsa:3688/hsa:9223/hsa:25780/hsa:284/hsa:55740/hsa:8817/hsa:51735/hsa:2264/hsa:1398/hsa:5604/hsa:10636/hsa:5881/hsa:5028/hsa:3684/hsa:3643/hsa:83660/hsa:112/hsa:1436/hsa:23236/hsa:1435/hsa:6714/hsa:1902/hsa:2904";51
"hsa04148";"Efferocytosis";"40/1397";"157/8567";0,00201040047570211;0,0291508068976806;"ENSG00000006210/ENSG00000063176/ENSG00000068650/ENSG00000073756/ENSG00000092445/ENSG00000101096/ENSG00000104142/ENSG00000110218/ENSG00000111266/ENSG00000112062/ENSG00000113249/ENSG00000115758/ENSG00000117394/ENSG00000118515/ENSG00000123384/ENSG00000137801/ENSG00000137845/ENSG00000138448/ENSG00000139719/ENSG00000140545/ENSG00000144366/ENSG00000145349/ENSG00000145850/ENSG00000151694/ENSG00000153208/ENSG00000155380/ENSG00000158050/ENSG00000158156/ENSG00000164305/ENSG00000167193/ENSG00000167601/ENSG00000168615/ENSG00000169032/ENSG00000177119/ENSG00000183087/ENSG00000184500/ENSG00000184545/ENSG00000198053/ENSG00000221947/ENSG00000261371";"CX3CL1/SPHK2/ATP11A/PTGS2/TYRO3/NFATC2/VPS18/PANX1/DUSP16/MAPK14/HAVCR1/ODC1/SLC2A1/SGK1/LRP1/THBS1/ADAM10/ITGAV/VPS33A/MFGE8/GULP1/CAMK2D/TIMD4/ADAM17/MERTK/SLC16A1/DUSP2/XKR8/CASP3/CRK/AXL/ADAM9/MAP2K1/ANO6/GAS6/PROS1/DUSP8/SIRPA/XKR9/PECAM1";"hsa:6376/hsa:56848/hsa:23250/hsa:5743/hsa:7301/hsa:4773/hsa:57617/hsa:24145/hsa:80824/hsa:1432/hsa:26762/hsa:4953/hsa:6513/hsa:6446/hsa:4035/hsa:7057/hsa:102/hsa:3685/hsa:65082/hsa:4240/hsa:51454/hsa:817/hsa:91937/hsa:6868/hsa:10461/hsa:6566/hsa:1844/hsa:55113/hsa:836/hsa:1398/hsa:558/hsa:8754/hsa:5604/hsa:196527/hsa:2621/hsa:5627/hsa:1850/hsa:140885/hsa:389668/hsa:5175";40
"hsa00561";"Glycerolipid metabolism";"20/1397";"64/8567";0,00217808521656347;0,0303189462145636;"ENSG00000026652/ENSG00000058866/ENSG00000062282/ENSG00000065357/ENSG00000067113/ENSG00000077044/ENSG00000085662/ENSG00000100344/ENSG00000101577/ENSG00000101670/ENSG00000106384/ENSG00000111275/ENSG00000119927/ENSG00000162407/ENSG00000164904/ENSG00000166035/ENSG00000168237/ENSG00000204310/ENSG00000266200/ENSG00000274588";"AGPAT4/DGKG/DGAT2/DGKA/PLPP1/DGKD/AKR1B1/PNPLA3/LPIN2/LIPG/MOGAT3/ALDH2/GPAM/PLPP3/ALDH7A1/LIPC/GLYCTK/AGPAT1/PNLIPRP2/DGKK";"hsa:56895/hsa:1608/hsa:84649/hsa:1606/hsa:8611/hsa:8527/hsa:231/hsa:80339/hsa:9663/hsa:9388/hsa:346606/hsa:217/hsa:57678/hsa:8613/hsa:501/hsa:3990/hsa:132158/hsa:10554/hsa:5408/hsa:139189";20
"hsa01524";"Platinum drug resistance";"22/1397";"74/8567";0,00272194681969154;0,0364322112789483;"ENSG00000023445/ENSG00000023839/ENSG00000064012/ENSG00000084207/ENSG00000099984/ENSG00000110330/ENSG00000120868/ENSG00000123191/ENSG00000132906/ENSG00000133433/ENSG00000143198/ENSG00000147889/ENSG00000149311/ENSG00000164305/ENSG00000168765/ENSG00000170899/ENSG00000171552/ENSG00000171791/ENSG00000172115/ENSG00000213366/ENSG00000243955/ENSG00000244067";"BIRC3/ABCC2/CASP8/GSTP1/GSTT2/BIRC2/APAF1/ATP7B/CASP9/GSTT2B/MGST3/CDKN2A/ATM/CASP3/GSTM4/GSTA4/BCL2L1/BCL2/CYCS/GSTM2/GSTA1/GSTA2";"hsa:330/hsa:1244/hsa:841/hsa:2950/hsa:2953/hsa:329/hsa:317/hsa:540/hsa:842/hsa:653689/hsa:4259/hsa:1029/hsa:472/hsa:836/hsa:2948/hsa:2941/hsa:598/hsa:596/hsa:54205/hsa:2946/hsa:2938/hsa:2939";22
"hsa03320";"PPAR signaling pathway";"22/1397";"76/8567";0,00391167837846667;0,0492601141800896;"ENSG00000065833/ENSG00000068366/ENSG00000095637/ENSG00000100979/ENSG00000110245/ENSG00000113790/ENSG00000117054/ENSG00000118137/ENSG00000121769/ENSG00000134240/ENSG00000134824/ENSG00000135929/ENSG00000140284/ENSG00000147872/ENSG00000151376/ENSG00000158874/ENSG00000163586/ENSG00000164398/ENSG00000165269/ENSG00000170231/ENSG00000173391/ENSG00000197142";"ME1/ACSL4/SORBS1/PLTP/APOC3/EHHADH/ACADM/APOA1/FABP3/HMGCS2/FADS2/CYP27A1/SLC27A2/PLIN2/ME3/APOA2/FABP1/ACSL6/AQP7/FABP6/OLR1/ACSL5";"hsa:4199/hsa:2182/hsa:10580/hsa:5360/hsa:345/hsa:1962/hsa:34/hsa:335/hsa:2170/hsa:3158/hsa:9415/hsa:1593/hsa:11001/hsa:123/hsa:10873/hsa:336/hsa:2168/hsa:23305/hsa:364/hsa:2172/hsa:4973/hsa:51703";22
"hsa04151";"PI3K-Akt signaling pathway";"78/1397";"360/8567";0,00396345746276583;0,0492601141800896;"ENSG00000041982/ENSG00000049130/ENSG00000053747/ENSG00000058085/ENSG00000060566/ENSG00000066027/ENSG00000066468/ENSG00000068078/ENSG00000077782/ENSG00000081913/ENSG00000091128/ENSG00000091136/ENSG00000092758/ENSG00000099617/ENSG00000101680/ENSG00000105810/ENSG00000105976/ENSG00000108821/ENSG00000108953/ENSG00000109072/ENSG00000111713/ENSG00000113721/ENSG00000115414/ENSG00000115966/ENSG00000118515/ENSG00000118971/ENSG00000118972/ENSG00000119630/ENSG00000120332/ENSG00000124882/ENSG00000128272/ENSG00000130702/ENSG00000132906/ENSG00000133703/ENSG00000134853/ENSG00000134871/ENSG00000135424/ENSG00000135862/ENSG00000137462/ENSG00000137713/ENSG00000137801/ENSG00000138448/ENSG00000139219/ENSG00000142156/ENSG00000142627/ENSG00000144668/ENSG00000145431/ENSG00000146592/ENSG00000146648/ENSG00000147168/ENSG00000150093/ENSG00000151276/ENSG00000154188/ENSG00000155629/ENSG00000156427/ENSG00000156475/ENSG00000157613/ENSG00000159110/ENSG00000160867/ENSG00000162409/ENSG00000164171/ENSG00000164867/ENSG00000166598/ENSG00000169032/ENSG00000171105/ENSG00000171552/ENSG00000171791/ENSG00000172380/ENSG00000182578/ENSG00000184371/ENSG00000186469/ENSG00000187498/ENSG00000188153/ENSG00000196878/ENSG00000197565/ENSG00000198121/ENSG00000213218/ENSG00000213949";"TNC/KITLG/LAMA3/LAMC2/CREB3L3/PPP2R5A/FGFR2/FGFR3/FGFR1/PHLPP1/LAMB4/LAMB1/COL9A3/EFNA2/LAMA1/CDK6/MET/COL1A1/YWHAE/VTN/GYS2/PDGFRB/FN1/ATF2/SGK1/CCND2/FGF23/PGF/TNN/EREG/ATF4/LAMA5/CASP9/KRAS/PDGFRA/COL4A2/ITGA7/LAMC1/TLR2/PPP2R1B/THBS1/ITGAV/COL2A1/COL6A1/EPHA2/ITGA9/PDGFC/CREB5/EGFR/IL2RG/ITGB1/MAGI1/ANGPT1/PIK3AP1/FGF18/PPP2R2B/CREB3L1/IFNAR2/FGFR4/PRKAA2/ITGA2/NOS3/HSP90B1/MAP2K1/INSR/BCL2L1/BCL2/GNG12/CSF1R/CSF1/GNG2/COL4A1/COL4A5/LAMB3/COL4A6/LPAR1/CSH2/ITGA1";"hsa:3371/hsa:4254/hsa:3909/hsa:3918/hsa:84699/hsa:5525/hsa:2263/hsa:2261/hsa:2260/hsa:23239/hsa:22798/hsa:3912/hsa:1299/hsa:1943/hsa:284217/hsa:1021/hsa:4233/hsa:1277/hsa:7531/hsa:7448/hsa:2998/hsa:5159/hsa:2335/hsa:1386/hsa:6446/hsa:894/hsa:8074/hsa:5228/hsa:63923/hsa:2069/hsa:468/hsa:3911/hsa:842/hsa:3845/hsa:5156/hsa:1284/hsa:3679/hsa:3915/hsa:7097/hsa:5519/hsa:7057/hsa:3685/hsa:1280/hsa:1291/hsa:1969/hsa:3680/hsa:56034/hsa:9586/hsa:1956/hsa:3561/hsa:3688/hsa:9223/hsa:284/hsa:118788/hsa:8817/hsa:5521/hsa:90993/hsa:3455/hsa:2264/hsa:5563/hsa:3673/hsa:4846/hsa:7184/hsa:5604/hsa:3643/hsa:598/hsa:596/hsa:55970/hsa:1436/hsa:1435/hsa:54331/hsa:1282/hsa:1287/hsa:3914/hsa:1288/hsa:1902/hsa:1443/hsa:3672";78
