"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000264657";"ENSP00000478255";"ENSG00000168610";"ENSG00000085563";800
"ENSP00000320431";"ENSP00000480132";"ENSG00000177511";"ENSG00000149294";800
"ENSP00000338207";"ENSP00000345681";"ENSG00000166407";"ENSG00000179348";798
"ENSP00000310003";"ENSP00000360608";"ENSG00000174871";"ENSG00000176884";796
"ENSP00000317333";"ENSP00000466680";"ENSG00000178403";"ENSG00000108830";795
"ENSP00000263317";"ENSP00000293328";"ENSG00000086991";"ENSG00000173757";793
"ENSP00000298231";"ENSP00000352565";"ENSG00000165462";"ENSG00000164107";793
"ENSP00000360423";"ENSP00000360858";"ENSG00000148408";"ENSG00000130558";793
"ENSP00000264382";"ENSP00000362353";"ENSG00000090402";"ENSG00000112164";790
"ENSP00000295718";"ENSP00000306523";"ENSG00000054356";"ENSG00000168348";789
"ENSP00000313172";"ENSP00000335560";"ENSG00000112276";"ENSG00000240771";789
"ENSP00000297323";"ENSP00000342637";"ENSG00000164742";"ENSG00000184588";788
"ENSP00000352882";"ENSP00000416523";"ENSG00000221866";"ENSG00000187764";788
"ENSP00000360423";"ENSP00000375647";"ENSG00000148408";"ENSG00000105605";787
"ENSP00000288135";"ENSP00000480132";"ENSG00000157404";"ENSG00000149294";785
"ENSP00000416750";"ENSP00000490614";"ENSG00000130413";"ENSG00000077279";785
"ENSP00000301218";"ENSP00000350348";"ENSG00000105737";"ENSG00000196277";784
"ENSP00000288699";"ENSP00000435509";"ENSG00000157851";"ENSG00000174963";784
"ENSP00000226382";"ENSP00000347942";"ENSG00000109132";"ENSG00000165731";782
"ENSP00000230658";"ENSP00000352565";"ENSG00000016082";"ENSG00000164107";782
"ENSP00000360608";"ENSP00000375647";"ENSG00000176884";"ENSG00000105605";782
"ENSP00000265459";"ENSP00000387228";"ENSG00000110076";"ENSG00000176204";780
"ENSP00000262494";"ENSP00000300873";"ENSG00000087258";"ENSG00000167414";776
"ENSP00000288135";"ENSP00000377265";"ENSG00000157404";"ENSG00000008196";776
"ENSP00000220772";"ENSP00000433112";"ENSG00000104332";"ENSG00000050165";775
"ENSP00000277120";"ENSP00000483721";"ENSG00000148053";"ENSG00000078549";774
"ENSP00000226382";"ENSP00000230658";"ENSG00000109132";"ENSG00000016082";773
"ENSP00000262138";"ENSP00000360608";"ENSG00000075461";"ENSG00000176884";773
"ENSP00000288139";"ENSP00000360423";"ENSG00000157388";"ENSG00000148408";772
"ENSP00000295108";"ENSP00000497479";"ENSG00000162992";"ENSG00000186487";770
"ENSP00000299529";"ENSP00000332296";"ENSG00000166426";"ENSG00000077092";768
"ENSP00000231706";"ENSP00000477141";"ENSG00000013293";"ENSG00000260230";768
"ENSP00000358142";"ENSP00000374309";"ENSG00000159164";"ENSG00000101680";765
"ENSP00000254976";"ENSP00000400459";"ENSG00000132639";"ENSG00000065609";765
"ENSP00000261799";"ENSP00000263388";"ENSG00000113721";"ENSG00000074181";764
"ENSP00000305974";"ENSP00000360366";"ENSG00000084453";"ENSG00000162390";763
"ENSP00000293328";"ENSP00000364898";"ENSG00000173757";"ENSG00000165025";763
