"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000379496";"ENSP00000498074";"ENSG00000154678";"ENSG00000197594";910
"ENSP00000325527";"ENSP00000424571";"ENSG00000166147";"ENSG00000138829";909
"ENSP00000260302";"ENSP00000286657";"ENSG00000137745";"ENSG00000156140";908
"ENSP00000259727";"ENSP00000334910";"ENSG00000137198";"ENSG00000186642";908
"ENSP00000370078";"ENSP00000498074";"ENSG00000065989";"ENSG00000197594";907
"ENSP00000426786";"ENSP00000498074";"ENSG00000061918";"ENSG00000197594";907
"ENSP00000327145";"ENSP00000379098";"ENSG00000128591";"ENSG00000058404";905
"ENSP00000257290";"ENSP00000311697";"ENSG00000134853";"ENSG00000138675";904
"ENSP00000355180";"ENSP00000364000";"ENSG00000142156";"ENSG00000204262";904
"ENSP00000259727";"ENSP00000379496";"ENSG00000137198";"ENSG00000154678";904
"ENSP00000268070";"ENSP00000424571";"ENSG00000140470";"ENSG00000138829";904
"ENSP00000259727";"ENSP00000498074";"ENSG00000137198";"ENSG00000197594";904
"ENSP00000346577";"ENSP00000498074";"ENSG00000154027";"ENSG00000197594";904
"ENSP00000334448";"ENSP00000477437";"ENSG00000186469";"ENSG00000157542";898
"ENSP00000218230";"ENSP00000386104";"ENSG00000102109";"ENSG00000109472";896
"ENSP00000269141";"ENSP00000311697";"ENSG00000170558";"ENSG00000138675";883
"ENSP00000269141";"ENSP00000389714";"ENSG00000170558";"ENSG00000183230";882
"ENSP00000297268";"ENSP00000355180";"ENSG00000164692";"ENSG00000142156";875
"ENSP00000297268";"ENSP00000317232";"ENSG00000164692";"ENSG00000141756";871
"ENSP00000271450";"ENSP00000410798";"ENSG00000143226";"ENSG00000104870";871
"ENSP00000297261";"ENSP00000376322";"ENSG00000164690";"ENSG00000128714";870
"ENSP00000357206";"ENSP00000446007";"ENSG00000132688";"ENSG00000026025";867
"ENSP00000274793";"ENSP00000356436";"ENSG00000146070";"ENSG00000116711";864
"ENSP00000264071";"ENSP00000320130";"ENSG00000104833";"ENSG00000158560";861
"ENSP00000325146";"ENSP00000364000";"ENSG00000111799";"ENSG00000204262";861
"ENSP00000268070";"ENSP00000325527";"ENSG00000140470";"ENSG00000166147";860
"ENSP00000256010";"ENSP00000265643";"ENSG00000133636";"ENSG00000069482";857
"ENSP00000327145";"ENSP00000354923";"ENSG00000128591";"ENSG00000198947";856
"ENSP00000308725";"ENSP00000359337";"ENSG00000166206";"ENSG00000011677";855
"ENSP00000266718";"ENSP00000295550";"ENSG00000139329";"ENSG00000163359";853
"ENSP00000219479";"ENSP00000300283";"ENSG00000103202";"ENSG00000237289";844
"ENSP00000265643";"ENSP00000370571";"ENSG00000069482";"ENSG00000180176";842
"ENSP00000269593";"ENSP00000363826";"ENSG00000141753";"ENSG00000177283";838
"ENSP00000354923";"ENSP00000379678";"ENSG00000198947";"ENSG00000154330";836
"ENSP00000286628";"ENSP00000393333";"ENSG00000156113";"ENSG00000006638";836
"ENSP00000290295";"ENSP00000361547";"ENSG00000159184";"ENSG00000167157";832
"ENSP00000241337";"ENSP00000379512";"ENSG00000213366";"ENSG00000008394";832
"ENSP00000334448";"ENSP00000354652";"ENSG00000186469";"ENSG00000164128";827
"ENSP00000296575";"ENSP00000390436";"ENSG00000164161";"ENSG00000074047";821
"ENSP00000334910";"ENSP00000426786";"ENSG00000186642";"ENSG00000061918";820
"ENSP00000241014";"ENSP00000496870";"ENSG00000121653";"ENSG00000081479";820
"ENSP00000446007";"ENSP00000482169";"ENSG00000026025";"ENSG00000277586";819
"ENSP00000341083";"ENSP00000344794";"ENSG00000159899";"ENSG00000124615";818
"ENSP00000271450";"ENSP00000363089";"ENSG00000143226";"ENSG00000136869";818
"ENSP00000362171";"ENSP00000362616";"ENSG00000186310";"ENSG00000186462";817
"ENSP00000328207";"ENSP00000395294";"ENSG00000186891";"ENSG00000125726";817
"ENSP00000370078";"ENSP00000379098";"ENSG00000065989";"ENSG00000058404";813
"ENSP00000354357";"ENSP00000379512";"ENSG00000134202";"ENSG00000008394";812
"ENSP00000362717";"ENSP00000420321";"ENSG00000106689";"ENSG00000169855";811
"ENSP00000344794";"ENSP00000426786";"ENSG00000124615";"ENSG00000061918";811
"ENSP00000453293";"ENSP00000477213";"ENSG00000034053";"ENSG00000166313";811
"ENSP00000344794";"ENSP00000498074";"ENSG00000124615";"ENSG00000197594";809
"ENSP00000283254";"ENSP00000396198";"ENSG00000153253";"ENSG00000129682";808
"ENSP00000265643";"ENSP00000334448";"ENSG00000069482";"ENSG00000186469";806
"ENSP00000257290";"ENSP00000396198";"ENSG00000134853";"ENSG00000129682";805
"ENSP00000260302";"ENSP00000286614";"ENSG00000137745";"ENSG00000156103";802
"ENSP00000219479";"ENSP00000344794";"ENSG00000103202";"ENSG00000124615";800
"ENSP00000297261";"ENSP00000311697";"ENSG00000164690";"ENSG00000138675";799
"ENSP00000219479";"ENSP00000346577";"ENSG00000103202";"ENSG00000154027";799
"ENSP00000391490";"ENSP00000430690";"ENSG00000106541";"ENSG00000160180";799
"ENSP00000334910";"ENSP00000341083";"ENSG00000186642";"ENSG00000159899";798
"ENSP00000319281";"ENSP00000368370";"ENSG00000176788";"ENSG00000184937";796
"ENSP00000297268";"ENSP00000325146";"ENSG00000164692";"ENSG00000111799";793
