"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_66";"ENSG00000142541";"RPL13A";"ribosomal protein L13a";12998;-0,541161477565765;"No"
"row_67";"ENSG00000161016";"RPL8";"ribosomal protein L8";13685;-0,700023949146271;"No"
"row_68";"ENSG00000147403";"RPL10";"ribosomal protein L10";14108;-1,04751563072205;"No"
"row_69";"ENSG00000142534";"RPS11";"ribosomal protein S11";15186;-2,31000185012817;"No"
"row_70";"ENSG00000108107";"RPL28";"ribosomal protein L28";15263;-2,45039367675781;"No"
"row_71";"ENSG00000137154";"RPS6";"ribosomal protein S6";15279;-2,48198175430298;"No"
"row_72";"ENSG00000105372";"RPS19";"ribosomal protein S19";16335;-5,76635074615479;"No"
"row_73";"ENSG00000083845";"RPS5";"ribosomal protein S5";16877;-9,35895252227783;"No"
"row_74";"ENSG00000105193";"RPS16";"ribosomal protein S16";17323;-14,2453298568726;"No"
"row_75";"ENSG00000129824";"RPS4Y1";"ribosomal protein S4 Y-linked 1";18577;-68,623779296875;"No"
