"NAME";"PROBE";"GENE SYMBOL";"GENE TITLE";"RANK IN GENE LIST";"RANK METRIC SCORE";"CORE ENRICHMENT"
"row_50";"ENSG00000126267";"COX6B1";"cytochrome c oxidase subunit 6B1";33824;-1,02650952339172;"Yes"
"row_51";"ENSG00000099795";"NDUFB7";"NADH:ubiquinone oxidoreductase subunit B7";33830;-1,03279173374176;"Yes"
"row_52";"ENSG00000125356";"NDUFA1";"NADH:ubiquinone oxidoreductase subunit A1";33860;-1,05458009243011;"Yes"
"row_53";"ENSG00000099624";"ATP5F1D";"ATP synthase F1 subunit delta";33935;-1,11883735656738;"Yes"
"row_54";"ENSG00000198899";"MT-ATP6";"ATP synthase F0 subunit 6";33939;-1,12544524669647;"Yes"
"row_55";"ENSG00000131143";"COX4I1";"cytochrome c oxidase subunit 4I1";33982;-1,18266773223877;"Yes"
"row_56";"ENSG00000178057";"NDUFAF3";"NADH:ubiquinone oxidoreductase complex assembly factor 3";34017;-1,2186518907547;"Yes"
"row_57";"ENSG00000168275";"COA6";"cytochrome c oxidase assembly factor 6";34038;-1,2446209192276;"Yes"
"row_58";"ENSG00000166260";"COX11";"cytochrome c oxidase copper chaperone COX11";34263;-1,593954205513;"Yes"
"row_59";"ENSG00000140740";"UQCRC2";"ubiquinol-cytochrome c reductase core protein 2";34362;-1,87258088588715;"Yes"
"row_60";"ENSG00000183978";"COA3";"cytochrome c oxidase assembly factor 3";34527;-2,0947732925415;"Yes"
"row_61";"ENSG00000186010";"NDUFA13";"NADH:ubiquinone oxidoreductase subunit A13";34617;-2,36310911178589;"Yes"
