"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000313581";"ENSP00000333203";"ENSG00000167751";"ENSG00000188488";866
"ENSP00000350425";"ENSP00000417138";"ENSG00000110244";"ENSG00000100979";861
"ENSP00000222390";"ENSP00000261799";"ENSG00000019991";"ENSG00000113721";855
"ENSP00000052754";"ENSP00000356791";"ENSG00000011465";"ENSG00000143196";850
"ENSP00000376776";"ENSP00000464215";"ENSG00000123454";"ENSG00000008283";846
"ENSP00000332591";"ENSP00000334448";"ENSG00000185149";"ENSG00000186469";842
"ENSP00000222390";"ENSP00000257290";"ENSG00000019991";"ENSG00000134853";841
"ENSP00000052754";"ENSP00000222390";"ENSG00000011465";"ENSG00000019991";837
"ENSP00000262138";"ENSP00000418081";"ENSG00000075461";"ENSG00000007402";837
"ENSP00000375647";"ENSP00000418081";"ENSG00000105605";"ENSG00000007402";837
"ENSP00000226382";"ENSP00000376776";"ENSG00000109132";"ENSG00000123454";834
"ENSP00000226382";"ENSP00000352565";"ENSG00000109132";"ENSG00000164107";833
"ENSP00000254976";"ENSP00000391311";"ENSG00000132639";"ENSG00000184702";832
"ENSP00000230658";"ENSP00000295108";"ENSG00000016082";"ENSG00000162992";830
"ENSP00000357206";"ENSP00000426809";"ENSG00000132688";"ENSG00000007062";829
"ENSP00000052754";"ENSP00000257290";"ENSG00000011465";"ENSG00000134853";826
"ENSP00000272847";"ENSP00000334448";"ENSG00000144407";"ENSG00000186469";823
"ENSP00000353508";"ENSP00000377372";"ENSG00000078018";"ENSG00000172020";821
"ENSP00000254976";"ENSP00000377372";"ENSG00000132639";"ENSG00000172020";819
"ENSP00000350348";"ENSP00000397026";"ENSG00000196277";"ENSG00000164418";816
"ENSP00000314151";"ENSP00000370473";"ENSG00000142515";"ENSG00000146674";813
"ENSP00000287139";"ENSP00000323155";"ENSG00000156574";"ENSG00000179284";812
"ENSP00000228938";"ENSP00000351807";"ENSG00000111341";"ENSG00000049540";810
"ENSP00000353508";"ENSP00000357206";"ENSG00000078018";"ENSG00000132688";807
"ENSP00000241337";"ENSP00000354677";"ENSG00000213366";"ENSG00000116157";806
"ENSP00000254976";"ENSP00000429562";"ENSG00000132639";"ENSG00000130477";806
"ENSP00000262494";"ENSP00000433001";"ENSG00000087258";"ENSG00000143248";806
"ENSP00000266718";"ENSP00000356791";"ENSG00000139329";"ENSG00000143196";803
"ENSP00000219070";"ENSP00000370473";"ENSG00000087245";"ENSG00000146674";801
"ENSP00000376303";"ENSP00000477141";"ENSG00000169169";"ENSG00000260230";794
"ENSP00000298231";"ENSP00000352565";"ENSG00000165462";"ENSG00000164107";793
"ENSP00000264382";"ENSP00000362353";"ENSG00000090402";"ENSG00000112164";790
"ENSP00000295718";"ENSP00000306523";"ENSG00000054356";"ENSG00000168348";789
"ENSP00000301218";"ENSP00000350348";"ENSG00000105737";"ENSG00000196277";784
"ENSP00000226382";"ENSP00000347942";"ENSG00000109132";"ENSG00000165731";782
"ENSP00000230658";"ENSP00000352565";"ENSG00000016082";"ENSG00000164107";782
"ENSP00000322273";"ENSP00000376553";"ENSG00000116774";"ENSG00000183160";782
"ENSP00000219070";"ENSP00000266718";"ENSG00000087245";"ENSG00000139329";780
"ENSP00000295987";"ENSP00000353508";"ENSG00000008056";"ENSG00000078018";780
"ENSP00000262494";"ENSP00000300873";"ENSG00000087258";"ENSG00000167414";776
"ENSP00000226382";"ENSP00000230658";"ENSG00000109132";"ENSG00000016082";773
"ENSP00000295108";"ENSP00000497479";"ENSG00000162992";"ENSG00000186487";770
"ENSP00000231706";"ENSP00000477141";"ENSG00000013293";"ENSG00000260230";768
"ENSP00000219070";"ENSP00000222390";"ENSG00000087245";"ENSG00000019991";760
"ENSP00000353508";"ENSP00000490614";"ENSG00000078018";"ENSG00000077279";757
"ENSP00000321606";"ENSP00000352882";"ENSG00000072832";"ENSG00000221866";755
"ENSP00000254976";"ENSP00000385142";"ENSG00000132639";"ENSG00000179915";753
"ENSP00000279488";"ENSP00000344967";"ENSG00000139318";"ENSG00000187678";752
"ENSP00000283254";"ENSP00000352035";"ENSG00000153253";"ENSG00000075043";751
"ENSP00000257290";"ENSP00000357206";"ENSG00000134853";"ENSG00000132688";750
"ENSP00000354859";"ENSP00000376776";"ENSG00000149295";"ENSG00000123454";748
"ENSP00000266744";"ENSP00000357206";"ENSG00000139352";"ENSG00000132688";744
"ENSP00000330658";"ENSP00000370473";"ENSG00000182752";"ENSG00000146674";743
"ENSP00000295987";"ENSP00000429562";"ENSG00000008056";"ENSG00000130477";737
"ENSP00000377372";"ENSP00000431418";"ENSG00000172020";"ENSG00000198400";737
"ENSP00000295108";"ENSP00000357206";"ENSG00000162992";"ENSG00000132688";735
"ENSP00000262494";"ENSP00000362353";"ENSG00000087258";"ENSG00000112164";734
"ENSP00000266718";"ENSP00000378957";"ENSG00000139329";"ENSG00000166482";732
"ENSP00000376855";"ENSP00000435509";"ENSG00000175497";"ENSG00000174963";731
"ENSP00000249330";"ENSP00000304133";"ENSG00000128564";"ENSG00000171951";730
"ENSP00000354677";"ENSP00000358851";"ENSG00000116157";"ENSG00000168765";729
"ENSP00000274721";"ENSP00000431418";"ENSG00000146013";"ENSG00000198400";728
"ENSP00000347942";"ENSP00000455566";"ENSG00000165731";"ENSG00000125170";728
"ENSP00000377372";"ENSP00000429243";"ENSG00000172020";"ENSG00000104435";724
"ENSP00000408617";"ENSP00000479169";"ENSG00000048052";"ENSG00000275713";724
