"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000268638";"ENSP00000389377";"ENSG00000140968";"ENSG00000131196";789
"ENSP00000329452";"ENSP00000333539";"ENSG00000183032";"ENSG00000151338";788
"ENSP00000379258";"ENSP00000498217";"ENSG00000106571";"ENSG00000052850";788
"ENSP00000317272";"ENSP00000320092";"ENSG00000105976";"ENSG00000140600";782
"ENSP00000360493";"ENSP00000369889";"ENSG00000124813";"ENSG00000139219";777
"ENSP00000261937";"ENSP00000294489";"ENSG00000037280";"ENSG00000162493";773
"ENSP00000414657";"ENSP00000495061";"ENSG00000164920";"ENSG00000164093";770
"ENSP00000355245";"ENSP00000495061";"ENSG00000198807";"ENSG00000164093";766
"ENSP00000328340";"ENSP00000464030";"ENSG00000181481";"ENSG00000263528";763
"ENSP00000302629";"ENSP00000376465";"ENSG00000198108";"ENSG00000115339";762
"ENSP00000281821";"ENSP00000480763";"ENSG00000116106";"ENSG00000145242";759
"ENSP00000006015";"ENSP00000497112";"ENSG00000005073";"ENSG00000106031";757
"ENSP00000261590";"ENSP00000339191";"ENSG00000046604";"ENSG00000105974";756
"ENSP00000239144";"ENSP00000239165";"ENSG00000120068";"ENSG00000260027";755
"ENSP00000333539";"ENSP00000349781";"ENSG00000151338";"ENSG00000133138";755
"ENSP00000306410";"ENSP00000436975";"ENSG00000169126";"ENSG00000167646";754
"ENSP00000252971";"ENSP00000332208";"ENSG00000130675";"ENSG00000185002";752
"ENSP00000309439";"ENSP00000417207";"ENSG00000170689";"ENSG00000120093";752
"ENSP00000353099";"ENSP00000364080";"ENSG00000196126";"ENSG00000179344";750
"ENSP00000305161";"ENSP00000349596";"ENSG00000169871";"ENSG00000112343";746
"ENSP00000408792";"ENSP00000450962";"ENSG00000164651";"ENSG00000170370";738
"ENSP00000339004";"ENSP00000450962";"ENSG00000176165";"ENSG00000170370";737
"ENSP00000339004";"ENSP00000401112";"ENSG00000176165";"ENSG00000119042";735
"ENSP00000331902";"ENSP00000367316";"ENSG00000188153";"ENSG00000077943";734
"ENSP00000367316";"ENSP00000378340";"ENSG00000077943";"ENSG00000197565";734
"ENSP00000300305";"ENSP00000368370";"ENSG00000159216";"ENSG00000184937";728
"ENSP00000281821";"ENSP00000358309";"ENSG00000116106";"ENSG00000135333";726
"ENSP00000360493";"ENSP00000389377";"ENSG00000124813";"ENSG00000131196";724
"ENSP00000372170";"ENSP00000401112";"ENSG00000163132";"ENSG00000119042";722
"ENSP00000267294";"ENSP00000365514";"ENSG00000139800";"ENSG00000043355";721
"ENSP00000372170";"ENSP00000375921";"ENSG00000163132";"ENSG00000135903";719
"ENSP00000261590";"ENSP00000397157";"ENSG00000046604";"ENSG00000112378";717
"ENSP00000372170";"ENSP00000494686";"ENSG00000163132";"ENSG00000126778";716
"ENSP00000250448";"ENSP00000501092";"ENSG00000129514";"ENSG00000137203";716
"ENSP00000239144";"ENSP00000417207";"ENSG00000120068";"ENSG00000120093";714
"ENSP00000368370";"ENSP00000444198";"ENSG00000184937";"ENSG00000164442";711
"ENSP00000331741";"ENSP00000417207";"ENSG00000173917";"ENSG00000120093";710
"ENSP00000331678";"ENSP00000373489";"ENSG00000184363";"ENSG00000111057";707
"ENSP00000367316";"ENSP00000369889";"ENSG00000077943";"ENSG00000139219";706
